Total Gross Profit,Back Gross Profit,Front Gross Profit,Buyer Postal Code,Inventory Type,Make,Model,Color
10575.69,5172.09,5105.6,620241294,N,Chevrolet,Silverado 1500,RED
5464.74,0,5166.74,622215419,U,Chevrolet,HHR,BLUE
9008.46,0,8710.46,620181408,U,Chevrolet,Silverado 1500,BLACK
5391.09,0,5093.09,631332410,U,Ford,Escape,WHITE
7110.1,3334.92,3477.18,620952255,U,Chevrolet,Trailblazer,BLACK
7087.54,1696.24,5093.3,631362444,U,Jeep,Grand Cherokee,GREY
1639.38,541.12,800.26,620871713,U,Chevrolet,Spark,RED
5455.26,2805.61,2351.65,620971052,U,Nissan,Kicks,WHITE
1872.1,0,1872.1,620951624,N,Chevrolet,Equinox,WHITE
4635.76,711,3626.76,620027383,U,Toyota,Prius,BLUE
3293.47,299,2696.47,633048737,U,Ford,Maverick,BLUE
1660.52,299,1063.52,620241224,U,Chevrolet,Equinox,RED
4324.68,1123.06,2903.62,620562843,U,Nissan,Rogue,WHITE
-6991.81,299,-7588.81,62269,U,Chevrolet,Silverado 2500HD,WHITE
755.12,201,256.12,620402713,U,Cadillac,CT4,BLACK
7449.63,732.09,6419.54,620241155,U,Chevrolet,Silverado 1500,BLUE
3598.92,2755.16,545.76,620181525,U,Ford,Fusion,WHITE
6883.22,1667.75,4917.47,620252336,U,Chevrolet,Equinox,BLACK
5877.42,1575,4359.42,625261214,U,Dodge,Challenger,BLACK
3578.8,299,2981.8,71602,N,Chevrolet,Silverado 2500HD,WHITE
6832.42,2593.21,3941.21,620952119,U,Dodge,Grand Caravan,WHITE
1875.15,201,1376.15,620342734,U,Chevrolet,Malibu,GRAY
6629,299,6032,620021917,U,GMC,Sierra 2500HD,BLACK
3408.11,2701.34,408.77,622231631,U,Volkswagen,Passat,BLACK
4916.46,2507.26,2111.2,620122147,N,Chevrolet,Traverse,PEARL
5747.08,3459.48,1989.6,620255164,N,Chevrolet,Equinox,BLACK
5687.12,2411.73,2977.39,620352176,U,Dodge,Charger,WHITE
6417.22,0,6119.22,62067,N,Chevrolet,Silverado 3500HD,WHITE
2903.65,973.31,1632.34,620884170,U,Dodge,Durango,WHITE
1357.73,299,760.73,620102438,U,Hyundai,Elantra,BLACK
3436.11,500,2638.11,620027976,U,Chevrolet,Sonic,SILVER
7983.81,1176.92,6508.89,620952212,U,Chevrolet,Silverado 1500,WHITE
3362.73,2688.03,376.7,620022318,U,Dodge,Journey,BLACK
2240.15,1454.13,488.02,620951634,U,Buick,Enclave,GRAY
5401,201,4902,620753629,N,Chevrolet,Silverado 2500HD,SILVER
5634.65,3496.55,1840.1,620951251,N,Chevrolet,Equinox,BLACK
5803.62,1615.24,3890.38,620241855,U,Chevrolet,Tahoe,BLACK
2451.07,718.63,1434.44,620101407,U,Chevrolet,Traverse,GRAY
3493.71,2046.86,1148.85,622160221,N,Chevrolet,Bolt EUV,BLUE
3088.06,2339.28,450.78,620951509,U,GMC,Terrain,GRAY
6520.32,3374.37,2847.95,620343062,N,Chevrolet,Equinox,RED
6834.88,1173.04,5363.84,620181553,U,Chevrolet,Trax,BLACK
6678.12,1428.36,5046.76,620951878,U,Chevrolet,Equinox,WHITE
3522.91,266,3058.91,620022330,U,Chevrolet,Equinox,BLUE
8827.06,2653.07,5875.99,620952013,U,Chevrolet,Colorado,BLACK
2983.82,58.25,2627.57,631465468,U,Ford,Focus,BLUE
2839.82,2011.15,530.67,633018233,U,Nissan,Sentra,GRAY
5492.35,1150.9,4043.45,620242093,U,Chevrolet,Silverado 2500HD,WHITE
3208.63,1761.68,1148.95,622861934,U,Chevrolet,Cruze,BLACK
3211.32,2048.5,864.82,620101361,U,Chevrolet,Equinox,BLUE
5038.29,911.2,4405.09,620445525,U,Chevrolet,Malibu,BLACK
3502.01,2537.76,666.25,630102821,U,Ford,F-150,SILVER
3065.07,682.97,2084.1,622942459,N,Chevrolet,Equinox,RED
3277.47,2567.76,411.71,633686516,U,Chevrolet,Cruze,WHITE
12629.01,4078.52,8252.49,620951520,U,Ford,F-150,WHITE
9984.09,1308.01,8378.08,620241602,U,Ford,Expedition,WHITE
7665.6,980.97,6386.63,622312301,U,Chevrolet,Silverado 2500HD,BLACK
1851.58,908.98,644.6,620953379,U,Ford,Fusion,SILVER
7780.91,560,6922.91,620025446,U,Chevrolet,Camaro,RED
6294.22,2055.14,3941.08,630521971,U,Chrysler,Pacifica,BLACK
4856.01,2468.91,2089.1,622602935,N,Chevrolet,Equinox,WHITE
4167.43,2853.57,1015.86,620241317,U,Chevrolet,Blazer,BLUE
4935.41,2669.13,1968.28,62095,U,Buick,Encore GX,BLUE
4209.98,2155.8,1756.18,620101818,U,Buick,Encore GX,WHITE
4126.13,2736.3,1091.83,620352540,U,RAM,1500,WHITE
8952.02,4191.08,4462.94,620951520,U,Chevrolet,Equinox,BLUE
4770.77,1001.61,3471.16,620474202,U,Chevrolet,Silverado 1500,SILVER
7561.81,0,7263.81,620951952,U,Nissan,Rogue Select,BLUE
4473.3,1707.82,2467.48,631145681,U,Toyota,Sienna,GRAY
2190.5,692.74,1199.76,620624402,U,Chevrolet,Colorado,WHITE
2674,675.82,1700.18,620624402,U,Chevrolet,Colorado,WHITE
6414.95,0,6116.95,65556,U,Ford,F-250,WHITE
3297.94,0,2999.94,62025,U,GMC,Sierra 3500HD,WHITE
2537.59,1201,1038.59,620331636,U,Chevrolet,Malibu,RED
1060.17,103.03,659.14,620252454,U,RAM,1500,SILVER
5376.71,1592.32,3486.39,62246,U,Chevrolet,Trax,MAROON
882.84,0,584.84,620164500,U,Ford,Flex,WHITE
3867.38,0,3569.38,630341744,U,Ford,Escape,WHITE
3141.05,2331.08,511.97,622344784,U,Honda,Odyssey,GRAY
4769.66,2834.9,1636.76,62040,U,Chevrolet,Malibu,GRAY
2390.74,1607.77,484.97,620352001,U,Volkswagen,Atlas Cross Sport,GRAY
6610.17,2044.63,4267.54,62088,U,Chevrolet,Cruze,SILVER
2608.77,308.38,2002.39,62012,U,GMC,Sierra 2500HD,WHITE
4845,0,4547,633033643,U,Ford,Taurus,BLUE
4384.1,500,3586.1,620241501,N,Chevrolet,Silverado 1500,WHITE
9581.65,3487.17,5796.48,629482519,U,Dodge,Journey,GRAY
2749.5,201,2250.5,323274650,N,Chevrolet,Colorado,GRAY
3074.06,841.46,1934.6,62074,N,Chevrolet,Equinox,RED
-965.44,263.15,-1526.59,63366,U,Ford,Escape,GOLD
9137.42,4554.11,4285.31,62002,U,Chevrolet,Silverado 1500,BLACK
3877.46,1469.9,2258.56,62090,U,Jeep,Cherokee,SILVER
1535.9,0,1237.9,630434112,N,Chevrolet,Silverado 1500,BLUE
8327.33,0,8029.33,630342031,U,Chevrolet,Equinox,BLACK
8692.25,1000,7394.25,622853655,N,Chevrolet,Corvette,BLACK
1924.77,205.16,1719.61,62269,N,Chevrolet,Traverse,WHITE
2509.88,201,2010.88,62024,U,Kia,Rio,WHITE
1289.67,389.69,899.98,620253970,N,Chevrolet,Camaro,ORANGE
6347.24,0,6049.24,72450,U,Ford,Transit-350,WHITE
2798,0,2500,631362006,U,Chevrolet,Malibu,SILVER
5922.7,2670.52,2954.18,62049,U,Chevrolet,Malibu,GRAY
8313.68,2729.72,5285.96,62016,U,Chevrolet,Silverado 1500,RED
4643.65,506.46,3839.19,620251132,U,Chevrolet,Equinox,GRAY
7726.47,2268.3,5160.17,620101135,U,GMC,Acadia,SILVER
9445.79,6064.95,3082.84,620161232,U,Cadillac,XT4,BLACK
5579.15,2943.65,2337.5,620023126,N,Chevrolet,Colorado,TAN
7348.19,3094.09,3956.1,62234,N,Chevrolet,Blazer,RED
2610.1,365.26,1946.84,620402430,U,Chevrolet,Camaro,RED
-7602.22,1574.94,-9475.16,620241317,U,Chevrolet,Camaro,BLUE
5085.18,3281.95,1505.23,630343465,U,Jeep,Wrangler Unlimited,WHITE
2151.98,707.69,1146.29,62034,U,Toyota,Tundra,RED
6996.05,3971.45,2726.6,622081419,U,Buick,Encore,BLACK
1540.92,763.89,479.03,62010,U,Chevrolet,Camaro,BLUE
4294.81,1812.82,2183.99,62239,U,Cadillac,ATS,WHITE
3743.28,1439.77,2005.51,620181221,U,Chevrolet,Equinox,BLUE
5485,201,4986,65802,N,Chevrolet,Suburban,BLACK
4523.54,2493.85,1731.69,62294,U,Cadillac,XT4,SHADOW
4741.65,1932.74,2510.91,620402673,U,Audi,Q3,WHITE
10796.86,5287.86,5985,630337839,U,Chevrolet,Silverado 1500,BLACK
6105.9,2039.06,3768.84,620024129,U,Mazda,Mazda5,
2984.5,201,2485.5,622491907,N,Chevrolet,Camaro,BLUE
1965.33,0,1667.33,630701660,U,Ford,Fusion Hybrid,WHITE
2560.58,222.88,2039.7,630501303,U,Toyota,Tundra,WHITE
8032.44,2670.46,5063.98,620625791,U,GMC,Sierra 1500,BEIGE
4526.68,2108.78,2119.9,620871577,N,Chevrolet,Colorado,BLUE
4742.8,801,3643.8,620251338,U,Chevrolet,Tahoe,GRAY
3623.77,2846.95,478.82,62031,U,Buick,Encore,GOLD
2580.76,1201,1081.76,62002,U,Dodge,Journey,BLU
3281.52,421.61,2561.91,620022870,N,Chevrolet,Traverse,RED
3983.72,712.99,2972.73,620841014,U,Dodge,Grand Caravan,WHITE
0.07,0,0.07,630112275,U,Mazda,CX-5,RED
6427.81,0,6129.81,62002,U,Jeep,Wrangler Unlimited,SILVER
9295.83,0,8997.83,62024,U,Dodge,Grand Caravan,RED
1774.74,201,1275.74,65201,U,Ford,Transit Connect,WHITE
6107.71,807.94,5001.77,620341413,U,FIAT,500c,WHITE
1576.78,1855.94,-577.16,633676470,U,Honda,Odyssey,GRAY
4071.19,0,3773.19,62034,U,Ford,Explorer,BLACK
6846.04,201,6347.04,62045,U,RAM,1500,RED
4284.53,2709.39,1277.14,620101857,U,GMC,Acadia,RED
1662.33,0,1364.33,620882831,U,Jeep,Wrangler,WHITE
10128.74,4329.44,5501.3,620402149,N,Chevrolet,Suburban,GRAY
2696.13,2270.91,127.22,620101898,U,Kia,Sportage,BLACK
6912.67,2181.57,4433.1,620025532,N,Chevrolet,Silverado 1500,WHITE
5836.88,1838.8,3700.08,631441734,U,Chevrolet,Silverado 1500,SILVER
4476.73,1801.33,2377.4,622215831,N,Chevrolet,Equinox,BLACK
5271.6,4073.13,900.47,620101190,U,Cadillac,XT4,BLUE
2755.32,1595.92,861.4,622217036,N,Chevrolet,Malibu,GRAY
2097.84,0,1799.84,530725794,U,RAM,ProMaster 2500,WHITE
4226.4,2301,1627.4,620692409,N,Chevrolet,Equinox,SILVER
4470.5,0,4172.5,633033307,N,Chevrolet,Tahoe,BLACK
4761.1,462.99,4000.11,622341496,U,Chevrolet,Silverado 1500,BLACK
7247.14,3754.14,3195,633014699,N,Chevrolet,Camaro,BLACK
4538,0,4240,622491834,U,Chevrolet,Impala,SILVER
3499.38,2237.45,963.93,626261102,U,Chevrolet,Malibu,SILVER
9548.6,0,9250.6,622691717,U,Ford,Explorer,RED
4294.46,1057.27,2939.19,620251132,U,Chevrolet,Equinox,GRAY
6846.62,3221.64,3326.98,620871544,U,Chevrolet,Malibu,WHITE
11446.47,2131,9017.47,630264525,U,Chevrolet,Silverado 2500HD,RED
4033.93,2759.51,976.42,620522041,U,Chevrolet,Colorado,WHITE
4228.6,3608.66,416.94,633676468,U,Chevrolet,Malibu,SILVER
4804.08,912.48,3593.6,626856650,N,Chevrolet,Blazer,RED
5062.01,0,4764.01,620402422,U,Kia,Sportage,GRAY
5290.72,1701,3291.72,634352061,U,GMC,Sierra 1500,GRAY
8154.16,3344.16,4512,620102257,U,Chevrolet,Silverado 1500,SILVER
6503.94,1265.22,4940.72,622345345,U,Volkswagen,Jetta,GRAY
6410.23,5020.26,1091.97,630443336,U,Toyota,4Runner,BLUE
3015.55,201,2516.55,62095,U,Chevrolet,Trax,MAROON
8141.95,3935,3908.95,620023026,U,Ford,F-150,GRAY
3117.52,1682.03,1137.49,62040,N,Chevrolet,Silverado 1500,ASH
7274.2,2162.03,4814.17,620841024,U,Chevrolet,Silverado 1500,WHITE
4574.81,3466.06,810.75,620371122,U,Ford,Escape,BLACK
3277.52,2561.79,417.73,620526500,U,Chevrolet,Equinox,BLACK
4934.87,805.02,3831.85,620402684,U,Chevrolet,Equinox,WHITE
7897.34,3974.55,3624.79,631281534,U,Chevrolet,Tahoe,BLACK
4267.75,2509.45,1460.3,620882008,U,Kia,Telluride,WHITE
7854.52,2616.12,6039.4,630742603,U,Ford,Mustang,BLUE
3317.31,1907.16,1112.15,620406527,U,Kia,Carnival,SILVER
4403.3,2414.13,1691.17,62035,U,GMC,Sierra 1500,WHITE
4722.12,2772.26,1651.86,622083812,U,Toyota,C-HR,GRAY
9471.27,1928.88,7394.39,622215788,U,Nissan,Rogue,BLUE
4130.91,1561.4,2271.51,660271309,U,Chevrolet,Silverado 1500,WHITE
823.24,1,524.24,620101253,U,GMC,Terrain,WHITE
5051.91,2464.53,2289.38,636401948,U,Chevrolet,Impala,WHITE
9613.95,2749.27,6566.68,620024340,U,Chevrolet,Traverse,GRAY
2813.9,1646.6,869.3,620634040,U,Hyundai,Venue,WHITE
6949.07,2731.38,3919.69,620842800,U,Dodge,Journey,GRAY
5094.55,3330.08,1466.47,622345539,U,Ford,Mustang,BLACK
5717.91,3160.98,2258.93,628321156,U,Nissan,Kicks,WHITE
6163.73,984.09,4881.64,620331325,U,Cadillac,CT5,GRAY
5111.3,2775.7,2037.6,620691243,N,Chevrolet,Blazer,GRAY
5245.97,1831.41,3116.56,620881642,U,Jeep,Grand Cherokee,
8608.26,1654.14,6656.12,622943213,U,Chevrolet,Silverado 1500,WHITE
2209.59,1215.47,696.12,620022113,U,Jeep,Gladiator,RED
5710.23,3752.28,1659.95,620521318,U,Chevrolet,Colorado,WHITE
3877.84,321,4109.84,620025280,U,Ford,Escape,
6641.22,0,6343.22,622693415,U,Dodge,Ram 1500,RED
4170.2,399,3473.2,622343004,N,Chevrolet,Express 2500,WHITE
9729.41,2636.76,6794.65,620461035,U,GMC,Yukon XL,BLACK
5882.21,3090.81,2493.4,620841320,N,Chevrolet,Malibu,GRAY
7421.9,3664.99,3458.91,62095,U,Chevrolet,Silverado 1500,BLUE
5833.73,3453.93,2081.8,622941248,U,Nissan,Maxima,RED
2308.31,1770.58,239.73,620952409,U,GMC,Yukon,BLACK
2777.23,2113.82,365.41,620344303,U,Mitsubishi,Mirage G4,SILVER
6730.61,2294.58,4138.03,622942467,U,Chrysler,Pacifica,WHITE
3081.78,498.2,2285.58,620971218,U,Chrysler,Pacifica,GRAY
3421.54,3123.33,0.21,620242045,U,GMC,Acadia,GRAY
4114.26,3204.34,611.92,620352517,U,Ford,Ranger,BLACK
5123.48,2041.16,2784.32,620952317,U,Chevrolet,Equinox,RED
5734,3895.37,1540.63,620951330,U,Hyundai,Elantra,WHITE
9109.9,637.73,8174.17,631293215,U,Chevrolet,Tahoe,BLACK
5499.96,2620.7,2581.26,620027452,U,GMC,Canyon,GRAY
13342.39,4556.28,8488.11,630264525,U,Chevrolet,Silverado 2500HD,RED
449.72,0,151.72,637695401,U,Ford,Transit-150,WHITE
5477.39,1032.03,4147.36,620522605,U,Honda,Accord,BLACK
5482.64,750,4434.64,622264615,U,Hyundai,Accent,WHITE
4347.87,2885.25,1462.62,62095,N,Chevrolet,Equinox,BLACK
1710.03,771.61,640.42,620405031,U,Honda,HR-V,BLUE
3487.82,2769.12,420.7,633852154,U,Chevrolet,Silverado 3500HD,WHITE
4118.89,1611.63,2209.26,620841325,U,RAM,1500 Classic,WHITE
3258.7,1472.13,1488.57,620164605,U,Chevrolet,Malibu,SILVER
8409.27,4388.6,4217.67,434655201,U,Dodge,Challenger,RED
5218.63,2048.34,2872.29,620952040,U,Ford,Expedition,GRAY
2246.51,1198.11,750.4,620951723,N,Chevrolet,Silverado 1500,WHITE
3911.79,2095.36,1518.43,620022855,U,Jeep,Cherokee,WHITE
5581.35,3613.47,1669.88,620403419,U,GMC,Canyon,SILVER
2444.21,943.07,1203.14,62014,U,Chevrolet,Sonic,WHITE
6331.13,2918.73,3114.4,620951719,N,Chevrolet,Equinox,WHITE
3843.77,1953.32,1592.45,620142208,N,Chevrolet,Equinox,BLUE
713.09,201,214.09,631311752,U,Chevrolet,Malibu,WHITE
5444.42,3118.92,2027.5,620406639,N,Chevrolet,Trailblazer,BLACK
5824.97,3755.57,1771.4,620774434,N,Chevrolet,Colorado,BLUE
7877.71,2035.78,5543.93,631381910,U,Chevrolet,Equinox,GRAY
3479.61,2609.11,572.5,620601249,U,Chrysler,300,SILVER
1743.38,488.48,956.9,620251203,N,Chevrolet,Malibu,WHITE
8342.24,4644.64,3399.6,620141180,N,Chevrolet,Blazer,BLACK
3254.43,128.93,2827.5,620252568,U,Chevrolet,Camaro,BLACK
4879.71,1834.37,2747.34,630422044,U,Chevrolet,Equinox,SILVER
1777.78,473.38,1006.4,620406736,N,Chevrolet,Malibu,WHITE
2840.33,1985.82,556.51,606141041,U,Cadillac,CT6,BLACK
3294.42,2694.06,302.36,620023609,U,Kia,Sportage,BLACK
3397.1,455.07,2644.03,620026724,U,Chevrolet,Cruze,BLACK
4501.7,0,4203.7,62036,N,Chevrolet,Silverado 2500HD,SILVER
3298.95,1701,1299.95,620241538,U,Chevrolet,Sonic,RED
4621.39,3044.88,1278.51,622691198,U,Chevrolet,Malibu,SILVER
4984.52,1967.78,2718.74,620102236,U,Chevrolet,Equinox,RED
2045.12,700,1047.12,630102019,U,Chevrolet,Silverado 1500,BLACK
7204.41,3881,3025.41,62095,N,Chevrolet,Traverse,BLUE
1065.32,201,566.32,62095,U,Chevrolet,Silverado 1500,WHITE
6711.82,2435.08,3978.74,633014731,U,Nissan,Rogue,GREY
6305.97,4433.13,1574.84,620521738,U,Buick,Envision,BROWN
5684.76,300,5086.76,620871740,U,Hyundai,Kona,RED
4343.95,2719.81,1326.14,620481003,U,Chevrolet,Camaro,RED
7118.35,449.61,6370.74,620211026,U,GMC,Acadia,GRAY
4706.36,2182.96,2225.4,630334822,U,Ford,Fusion,WHTIE
8441.03,760,7383.03,620953221,U,Jeep,Renegade,BLACK
3337.29,3053.56,357.73,622943213,U,Jeep,Grand Cherokee,SILVER
7084.94,949.7,5837.24,620352351,U,GMC,Sierra 1500,RED
4439.21,0,4141.21,62002,U,Jeep,Wrangler Unlimited,GOLD
4063.86,1417.33,2348.53,628323464,U,GMC,Acadia,GRAY
2686.1,1574.2,813.9,620010156,U,Kia,Telluride,BLACK
6741.41,2563.69,3879.72,620403552,U,Chevrolet,Traverse,SILVER
7139.12,4017.37,2823.75,620481241,U,Subaru,Ascent,WHITE
5577.54,2102.65,3176.89,620251757,U,Chevrolet,Silverado 1500,BLUE
7151.53,2128,4725.53,62471,U,Chevrolet,Camaro,GRAY
2309.22,1447.1,564.12,620241946,U,Nissan,Altima,BLUE
3875.94,2948.42,629.52,622346801,U,Chevrolet,Colorado,BLACK
4127.28,1360,2469.28,630335834,U,Cadillac,CTS,WHITE
5612.84,0,5314.84,622032033,U,Ford,Escape,
1214.91,262.49,952.42,620671320,N,Chevrolet,Trax,WHITE
4098.02,2627.52,1172.5,630561815,N,Chevrolet,Trailblazer,RED
4787.51,2982.61,1506.9,620881106,N,Chevrolet,Trailblazer,BLACK
3526,201,3027,62067,N,Chevrolet,Blazer,WHITE
6001.21,3820.51,1882.7,626261946,N,Chevrolet,Colorado,BLUE
9982.67,4868.52,4816.15,62002,U,Chevrolet,Camaro,WHITE
1682.11,801,583.11,620671042,U,Chevrolet,Impala,PEWTER
5175.79,1636.76,3241.03,631103752,U,Chevrolet,Cruze,RED
2794.04,1818,678.04,620951807,U,Chevrolet,Spark,TAN
4330.12,2430.72,1601.4,620101738,N,Chevrolet,Equinox,GRAY
4846.14,2959.74,1588.4,622943154,N,Chevrolet,Equinox,GRAY
3351.41,1558.15,1495.26,620257350,U,Chevrolet,Express 2500,WHITE
2001.6,0,1703.6,63130,N,Chevrolet,Silverado 1500,SILVER
2115.41,201,1616.41,622342314,U,Chevrolet,Camaro,RED
1853.9,0,1555.9,62024,N,Chevrolet,Equinox,WHITE
4997.31,1347.31,3352,620252105,N,Chevrolet,Tahoe,BLUE
3156.6,201,2657.6,62536,N,Chevrolet,Silverado 1500,WHITE
1985.19,514.39,1172.8,62010,N,Chevrolet,Malibu,BLACK
6559.27,3129.77,3131.5,633762836,U,Ford,F-150,WHITE
8859.67,0,8561.67,622342161,U,Toyota,Highlander,GRAY
4383.01,2648.16,1436.85,62033,U,Jeep,Cherokee,BLUE
7559.61,3319.75,3941.86,620251917,U,Jeep,Cherokee,SILVER
3246.5,1948.37,1000.13,620952128,U,Chevrolet,Silverado 3500HD,WHITE
2822.68,938.64,1586.04,620241849,U,Chevrolet,Equinox,SILVER
3347.29,1912.36,1136.93,620406914,U,GMC,Terrain,BLACK
9936.23,5915.56,4217.67,434655201,U,Dodge,Challenger,RED
1908.84,801,809.84,620405811,U,Ford,Mustang,BLACK
5947.59,0,5649.59,622345893,U,Chevrolet,Tahoe,SILVER
2415.46,201,1916.46,620406630,U,Chevrolet,Trax,SILVER
5187.14,991.52,3897.62,62234,U,GMC,Sierra 1500,GRAY
5263.03,115,4850.03,630741228,U,RAM,1500,BLACK
5962.48,2503.86,3160.62,624502665,U,Buick,Regal,BEIGE
1567.02,509.36,759.66,631042512,U,RAM,ProMaster City,WHITE
7372.19,3223.29,3850.9,620841024,U,Chevrolet,Silverado 1500,GRAY
3719.3,0,3421.3,622696765,U,Ford,Expedition,SILVER
7206.66,3189.51,3719.15,620121018,U,Buick,Encore GX,ORANGE
5095.03,746,4051.03,620952016,U,Nissan,Rogue,BLUE
2345.56,549.29,1498.27,620403808,U,Chevrolet,Colorado,WHITE
3904.55,2429.66,1176.89,620953208,U,Chevrolet,Spark,SILVER
6480.93,1772.31,4410.62,620951395,U,GMC,Sierra 1500,SILVER
3964.19,2779.25,886.94,620406430,U,Chevrolet,Silverado 1500,BROWN
4006.94,2801.64,907.3,620331348,N,Chevrolet,Trailblazer,WHITE
2205.17,1626.5,280.67,620404371,U,Ford,Escape,BROWN
3043.23,2255.12,490.11,620951413,U,Mercedes-Benz,GLE 350,SILVER
2958.28,2594.6,65.68,620352004,U,Ford,Fiesta,SILVER
4938.67,2852.39,1788.28,620241919,U,Chevrolet,Trax,GRAY
1549.42,299,952.42,622621141,N,Chevrolet,Trax,SILVER
7598.78,3978.74,3322.04,62221,U,Chevrolet,Silverado 1500,WHITE
4851.23,2994.7,1558.53,633731312,U,Chevrolet,Traverse,WHITE
7977.76,2691.52,4988.24,620011828,U,Ford,Explorer,RED
5518.99,2029.81,3191.18,620023759,U,Chevrolet,Malibu,SILVER
3961.17,2878.55,784.62,622266456,U,Cadillac,CTS,BLACK
7707.75,3723.72,3686.03,620951504,U,Buick,Encore GX,GRAY
4756.04,3255.24,1202.8,631383600,U,Jeep,Grand Cherokee,BLACK
7410.25,3987.08,3125.17,620101121,U,Chevrolet,Colorado,BLACK
5091.71,2581.29,2212.42,622052122,U,Cadillac,CTS,BLUE
5610.04,2302.26,3009.78,630311051,U,Chevrolet,Trax,BLACK
5465.6,4034.8,1132.8,620025231,N,Chevrolet,Malibu,GRAY
1718.25,373.9,1046.35,626292046,N,Chevrolet,Bolt EUV,GRAY
4364.46,1922.86,2143.6,620024236,N,Chevrolet,Silverado 1500,BLUE
5840.79,2542.59,3000.2,620952150,N,Chevrolet,Colorado,GRAY
3233.36,1815.56,1119.8,620121425,N,Chevrolet,Malibu,BLACK
2200.5,532.7,1369.8,622301081,N,Chevrolet,Malibu,WHITE
4728.87,2861.97,1568.9,620311126,N,Chevrolet,Equinox,BLU
4505.75,150,4057.75,622265150,U,Chevrolet,Tahoe,WHITE
7325.41,2787.41,4240,622012505,U,Chevrolet,Colorado,SILVER
5987.48,2590.4,3099.08,620403905,U,Chevrolet,Equinox,GREEN
1909.54,801,810.54,620402416,U,Chevrolet,Cruze,RED
4845.21,2964.79,1582.42,620257560,U,Chevrolet,Equinox,GREY
3607.41,2015.16,1294.25,620025706,U,Chevrolet,Silverado 1500,SILVER
5044.03,1642.53,3103.5,622811078,U,Honda,Pilot,BLUE
5905.5,2587.91,3019.59,620141145,U,RAM,1500 Classic,GRAY
3552.46,2524.08,730.38,62067,U,Chevrolet,Equinox,BLACK
7083.97,464.79,6321.18,62231,U,Chevrolet,Corvette,SILVER
1321.38,201,822.38,63132,U,Ford,Transit Connect,WHITE
2285.84,401,1586.84,629562207,U,Ford,Mustang,RED
3095.16,2341.03,456.13,620953314,U,Chevrolet,Colorado,BLACK
8971.84,3884.92,4788.92,622401623,U,Toyota,4Runner,WHITE
3918.13,2739.72,880.41,620257028,U,Chevrolet,Colorado,BLACK
4380.4,30.38,4052.02,620881952,U,Chrysler,Grand Voyager,GREY
2336.19,1443.29,594.9,620101163,U,Toyota,Corolla iM,WHITE
1559.7,1387.67,-125.97,620022002,U,Chevrolet,Traverse,WHITE
1843.51,299,1246.51,63112,U,RAM,ProMaster City,WHITE
7935.87,1539,6098.87,622266249,U,GMC,Terrain,BLACK
1554.17,201,1055.17,460778246,U,Volkswagen,Atlas,GRAY
5774.3,641.55,4834.75,620626466,N,Chevrolet,Corvette,WHITE
7578.08,3196.49,4083.59,631082909,U,GMC,Sierra 1500,BLUE
7449.17,1353.31,5797.86,622783204,U,Volkswagen,Jetta,BEIGE
6348.27,1572.69,4477.58,620881438,U,RAM,2500,BLACK
8649.31,3585.28,4766.03,62040,U,Jeep,Wrangler JK Unlimited,RED
5855.91,3713.88,1844.03,62052,U,Chevrolet,Cruze,BLACK
5936.02,2521.31,3116.71,620351303,N,Chevrolet,Traverse,BLUE
314.38,0,16.38,62269,U,Toyota,Tacoma,GRAY
3142.24,2154.66,689.58,62024,U,Chevrolet,Camaro,WHITE
6841.69,1820.16,4723.53,62084,U,GMC,Terrain,GRAY
5132.12,428.04,4704.08,620025186,U,Chevrolet,Silverado 1500,GRAY
11962.19,2172.69,9491.5,65202,U,Chevrolet,Silverado 2500HD,WHITE
10814.02,3216.42,7299.6,62095,U,RAM,3500,BLACK
4686.62,3074.1,1314.52,62034,U,Toyota,Corolla iM,RED
909.44,0,611.44,61548,U,Toyota,RAV4 Hybrid,GRAY
11749.78,3284.78,8167,62010,U,Jeep,Wrangler Unlimited,BLUE
7217.45,3352.15,3567.3,62024,N,Chevrolet,Silverado 2500HD,WHITE
1501.83,1302.15,-98.32,62012,U,Chevrolet,Impala,BLUE
2333.82,558.57,1775.25,62097,N,Chevrolet,Silverado 1500,ASH
6209.27,140.22,6069.05,62088,U,Chevrolet,Silverado 1500,GRAY
4418.54,3081.14,1039.4,620311521,N,Chevrolet,Malibu,GRAY
3211.23,1954.23,959,62035,N,Chevrolet,Trailblazer,BLUE
2506.06,538.76,1669.3,620331716,N,Chevrolet,Malibu,WHITE
2401.04,1493.34,609.7,62025,N,Chevrolet,Spark,GRAY
6167.49,2557.27,3312.22,62035,U,Toyota,Corolla,RED
4263.83,3076.53,889.3,62062,U,Chevrolet,SS,GRAY
2445.72,619.82,1527.9,62025,N,Chevrolet,Equinox,WHITE
5264.14,3313.44,1652.7,63146,U,Chevrolet,Silverado 1500,BLACK
4471.03,3088.03,1085,62010,N,Chevrolet,Trailblazer,GRAY
7954.7,226.86,8677.84,622321190,U,Chevrolet,Equinox,SILVER
10284.5,2630.97,7355.53,62205,U,Chevrolet,Impala,SILVER
5786.96,2455.87,3033.09,62040,U,Ford,Focus,SILVER
1427.74,163.34,966.4,620101634,N,Chevrolet,Malibu,GRAY
5014.61,2716.6,2000.01,620023147,U,Chevrolet,Malibu,GRAY
6330.54,1725.63,4306.91,62025,U,Cadillac,Escalade,SILVER
