"ID","ID2","Item title","Final URL","Image URL","Item subtitle","Item description","Item category","Price","Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL"
"WBS43AZ08PCM38350","2137264849","2023 BMW M4 Competition xDrive","https://www.schmittchevrolet.com/VehicleDetails/WBS43AZ08PCM38350","https://cdn.getauto.com/photos/3/156863/1c/WBS43AZ08PCM38350-1c.jpg","At your Wood River dealership","This vehicle is a BMW M4 Competition xDrive, made in 2023 and with 16,793 miles. It is an all wheel drive vehicle with a 3.0 liter 6 cylinder engine and twin turbocharger, producing 400 horsepower and 369 lb-ft of torque. The vehicle's tanzanite blue ii metallic exterior is eye-catching and its fuel economy in city is 16 mpg and fuel economy on highway is 22 mpg. Inside, the vehicle features a full time four wheel drive interior with leather accents, navigation system with voice recognition, Bluetooth phone connectivity, premium leather seats, and touch screen display. This car is truly a marvel of modern engineering and design.","Coupe","80990 USD","80990 USD","Wood River car dealers; Coupes for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"5XXGN4A71FG513736","2137269111","2015 Kia Optima EX","https://www.schmittchevrolet.com/VehicleDetails/5XXGN4A71FG513736","","At your Wood River dealership","This 2015 Kia Optima EX is a reliable and efficient motorcar, with a 2.4 liter 4 cylinder engine and fuel injection. It has driven 138,446 miles and has a titanium silver exterior with a gray interior. It has received a 5 out of 5 star crash test rating, making it one of the safest cars on the road today. It also features hill start assist, making it easy to get started even in slippery conditions. This vehicle is sure to provide years of reliable service for its owner.","Sedan","0 USD","0 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GCGSDEN3N1333279","2137269910","2022 Chevrolet Colorado Z71","https://www.schmittchevrolet.com/VehicleDetails/1GCGSDEN3N1333279","https://cdn.getauto.com/photos/3/156863/1c/1GCGSDEN3N1333279-1c.jpg","At your Wood River dealership","This 2022 Chevrolet Crew Cab Colorado Z71 is a certified pre-owned vehicle that offers low mileage and a powerful 3.6 liter 6 cylinder engine with fuel injection. It has a summit white exterior and a black interior, giving it a sleek and modern look. It has a 4 out of 5 star crash test rating and features such as touch screen display, Bluetooth audio connection, hill start assist, Apple Carplay ready, Bluetooth phone connectivity, and leather seats for added comfort. With 17,662 miles on it, this car is sure to turn heads on the road!","Pickup","0 USD","0 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G1FD3DS2P0115293","2137277645","2023 Chevrolet Camaro LT","https://www.schmittchevrolet.com/VehicleDetails/1G1FD3DS2P0115293","","At your Wood River dealership","This 2023 Chevrolet Camaro 2LT 2LT is a state-of-the-art motorcar that has been meticulously crafted to deliver superior performance and comfort. Boasting a 3.6 liter 6 cylinder engine with fuel injection, this RWD vehicle has driven 14,046 miles and is powered by a sharkskin metallic exterior and jet black interior. With its advanced features and cutting-edge design, this car is sure to turn heads wherever it goes.","Convertible","0 USD","0 USD","Wood River car dealers; Convertibles for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1C4RDJDGXLC352062","2137277646","2020 Dodge Durango GT Plus","https://www.schmittchevrolet.com/VehicleDetails/1C4RDJDGXLC352062","https://cdn.getauto.com/photos/3/156863/1c/1C4RDJDGXLC352062-1c.jpg","At your Wood River dealership","This 2020 Dodge Durango GT Plus SUV all wheel drive is a marvel of automotive engineering. With a low mileage of 18,985 miles, this vehicle has been driven with care and precision. It features a 3.6 liter 6 cylinder engine with sequential port fuel injection, providing power and efficiency. The destroyer gray clearcoat exterior is sure to turn heads, while the black interior provides a luxurious feel. Safety features include a 4 out of 5 star crash test rating, touch screen display, Bluetooth audio connection, hill start assist, full time four wheel drive, Apple Carplay ready, and Bluetooth phone connectivity. This car is sure to turn heads wherever it goes!","SUV","35790 USD","35790 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3C63RRALXNG180825","2137277648","2022 RAM 3500 Tradesman","https://www.schmittchevrolet.com/VehicleDetails/3C63RRALXNG180825","https://cdn.getauto.com/photos/3/156863/1c/3C63RRALXNG180825-1c.jpg","At your Wood River dealership","This 2022 RAM Regular Cab 4x4, 3500 Tradesman is a state-of-the-art motorcar that is sure to turn heads. Boasting a low mileage of 6,274 miles, this car is sure to provide many years of reliable service. It is powered by a 6.7 liter 6 cylinder turbo diesel engine and features a bright white clearcoat exterior with a black interior. Vehicle features include a touch screen display, Bluetooth audio connection, hill start assist, part time four wheel drive, Bluetooth phone connectivity, and more. This car is sure to turn heads wherever it goes!","Regular Cab 4X4","59990 USD","59990 USD","Wood River car dealers; Regular Cab 4X4s for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GC1YNEY9PF243869","2137277649","2023 Chevrolet Silverado 2500HD LT","https://www.schmittchevrolet.com/VehicleDetails/1GC1YNEY9PF243869","https://cdn.getauto.com/photos/3/156863/1c/1GC1YNEY9PF243869-1c.jpg","At your Wood River dealership","This 2023 Chevrolet Silverado 2500HD LT Crew Cab 4x4 is a state-of-the-art motorcar that has been meticulously maintained. With 17,452 miles on the odometer, this vehicle has been driven with care and precision, and its 6.6 liter 8 cylinder engine is sure to provide reliable performance. The Summit White exterior and black interior give this car a sleek, modern look, while the touch screen display, Bluetooth audio connection, hill start assist, part time four wheel drive, Apple Carplay ready, and Bluetooth phone connectivity add to its convenience and comfort. Whether you're on the open road or just cruising around town, this car will take you where you need to go in style.","Crew Cab 4X4","62990 USD","62990 USD","Wood River car dealers; Crew Cab 4X4s for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1C6RREBT5NN358763","2137288806","2022 Ram 1500 Big Horn","https://www.schmittchevrolet.com/VehicleDetails/1C6RREBT5NN358763","https://cdn.getauto.com/photos/3/156863/1c/1C6RREBT5NN358763-1c.jpg","At your Wood River dealership","This 2022 RAM Quad Cab Pickup Truck 1500 Big Horn is a reliable and efficient motorcar that offers a comfortable ride. With a low mileage of 14,659 miles, this car has been driven with care and has been well maintained. It is powered by a 5.7 liter 8 cylinder engine with sequential port fuel injection, providing a smooth ride with an impressive fuel economy of 15 mpg in the city and 22 mpg on the highway. The car's black exterior is accented by a sleek billet silver metallic clearcoat finish, while the interior features a black interior with touch screen display, Bluetooth audio connection, hill start assist, and Bluetooth phone connectivity. This car has been awarded a crash test rating of 4 out of 5 stars, making it an excellent choice for anyone looking for a reliable car with modern features.","Pickup","36990 USD","36990 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"2GNALBEK5F6261469","2137299235","2015 Chevrolet Equinox LT","https://www.schmittchevrolet.com/VehicleDetails/2GNALBEK5F6261469","","At your Wood River dealership","This 2015 Chevrolet Equinox LT 1LT is a reliable and efficient motorcar, perfect for any driver. It has a 2.4 liter 4 cylinder engine with fuel injection and a front wheel drive system, making it ideal for driving on all types of terrain. The blue velvet metallic exterior and jet black interior give this car a sleek and stylish look, while the 4 out of 5 stars crash test rating ensures safety and peace of mind. With 118,957 miles on the odometer, this car has plenty of life left in it yet. Additionally, it comes equipped with hill start assist for added convenience and control. This car is sure to make any driver feel safe and secure on the roads.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GNAXKEV9NL202420","2137307632","2022 Chevrolet Equinox LT","https://www.schmittchevrolet.com/VehicleDetails/3GNAXKEV9NL202420","","At your Wood River dealership","This 2022 Chevrolet Equinox LT is a reliable and efficient motorcar that offers a crash test rating of 5 out of 5 stars. It has a low mileage of 9,628 miles and is powered by a 1.5 liter 4 cylinder engine with turbocharging. The vehicle's summit white exterior and jet black interior give it a sleek and modern look, while its FWD capabilities provide added stability on the road. Safety features include hill start assist, making this car an excellent choice for those looking for a reliable and efficient ride.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"JA4J3VA84PZ019597","2137307633","2023 Mitsubishi Outlander SEL","https://www.schmittchevrolet.com/VehicleDetails/JA4J3VA84PZ019597","","At your Wood River dealership","This vehicle is a 2023 Mitsubishi Outlander SEL with a 2.5 liter 4 cylinder engine and fuel injection. It has a black exterior and driven 23,115 miles. This motorcar has received a crash test rating of 4 out of 5 stars and features such as blind spot sensor, hill start assist, and navigation with voice recognition and touch screen display. It is also equipped with a black leather interior that adds to its luxurious feel.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GNSKFKL1PR369850","2137307634","2023 Chevrolet Suburban Premier","https://www.schmittchevrolet.com/VehicleDetails/1GNSKFKL1PR369850","","At your Wood River dealership","This 2023 Chevrolet Suburban Premier is a state-of-the-art motorcar, with a 4x4 drivetrain and 6.2 liter 8 cylinder engine that has been fuel injected. It has a white exterior and 11,203 miles on the odometer, and it has been awarded a 4 out of 5 star crash test rating. Vehicle features include blind spot sensor, hill start assist, part time with on demand four wheel drive, navigation system with voice recognition, and touch screen display. This vehicle is sure to turn heads on the road!","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GNKBCRS7MS516046","2137307640","2021 Chevrolet Blazer LT","https://www.schmittchevrolet.com/VehicleDetails/3GNKBCRS7MS516046","","At your Wood River dealership","This 2021 Chevrolet Blazer LT is a reliable and efficient motorcar, perfect for any driver. With a low mileage of 17,935 miles, this SUV has been driven only a few times, and is still in excellent condition. It features a 3.6 liter 6 cylinder engine with fuel injection, and a pewter metallic exterior that looks great and provides excellent protection. The car also has a 5 out of 5 star crash test rating, making it even safer to drive. Inside, you'll find a luxurious jet black interior with Hill Start Assist for added convenience. With all these features, this car is sure to turn heads wherever you go!","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GNAXUEG6PL255334","2137307642","2023 Chevrolet Equinox LT","https://www.schmittchevrolet.com/VehicleDetails/3GNAXUEG6PL255334","","At your Wood River dealership","This 2023 Chevrolet Equinox LT 4x4 is a reliable and efficient motorcar, perfect for any driver. With a 1.5 liter 4 cylinder turbocharged engine and 12,163 miles, this car has been driven but not abused. It has a black exterior and a crash test rating of 5 out of 5 stars, ensuring that your safety is always top priority. Hill start assist and part time four wheel drive make this car even more capable, allowing you to tackle any terrain with ease. This vehicle is sure to make any driver feel safe and secure on the roads.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G1BE5SM3H7146881","2137307645","2017 Chevrolet Cruze LT Auto","https://www.schmittchevrolet.com/VehicleDetails/1G1BE5SM3H7146881","","At your Wood River dealership","This 2017 Chevrolet Cruze LT is a reliable and efficient motorcar that offers a comfortable ride. It has a low mileage of 45,407 miles and is powered by a 1.4 liter 4 cylinder engine with a turbocharged system. The vehicle's cajun red tintcoat exterior and black interior give it a sleek and modern look, while the 4 out of 5 star crash test rating ensures safety and peace of mind. This car is sure to make any driver feel safe and secure on the road.","Sedan","17990 USD","17990 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
