Date,Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level
7/9/24,5149,41,Female,20.62,1.21,4.59,4,12,287,82,10.34930008,2,10,7
11/29/24,4527,26,Male,22.57,5.73,7.16,8,34,145,77,5.783657662,8,1,8
8/23/24,7992,30,Female,21.67,3.44,5.78,4,37,253,139,4.168576085,5,2,7
1/31/24,1204,18,Female,20.87,3.85,6.98,7,9,156,167,8.180281885,2,8,6
9/4/24,1088,42,Other,21.52,3.05,5.54,2,23,162,29,4.128938436,1,1,1
7/14/24,1447,47,Other,20.45,4.57,8.12,10,11,142,9,7.142103848,7,1,6
6/18/24,6008,48,Female,20.15,3.74,7.59,1,8,206,166,5.79753213,4,8,2
5/18/24,6631,39,Male,21.07,5.62,8.55,3,3,86,45,11.47703375,10,2,10
11/22/24,5718,50,Female,20.38,2.48,6.1,7,37,25,123,9.356125661,6,8,4
2/21/24,7466,32,Male,21.38,5.89,8.5,4,52,246,171,6.82366982,2,7,8
12/15/24,4823,18,Female,22.13,4.58,6.45,10,73,24,81,10.99727547,2,10,6
2/10/24,4981,20,Female,20.25,5.24,8.99,3,1,54,17,9.764590144,6,10,7
6/19/24,6434,23,Other,22.85,6.08,7.23,2,31,46,161,4.343167276,6,1,7
2/25/24,8221,48,Female,23.87,6.92,7.06,6,39,137,9,9.695833027,10,4,2
6/20/24,6930,36,Other,22.05,6.48,8.43,1,23,123,67,5.077919881,7,8,10
1/9/24,8945,18,Female,23.15,5.02,5.87,1,58,88,94,6.980613412,3,7,6
8/14/24,3695,18,Male,23.83,6.52,6.68,10,42,187,25,7.01945453,9,2,5
5/7/24,8755,26,Male,22.68,4.52,5.84,7,49,9,112,9.322251146,4,10,8
4/27/24,5797,54,Male,23.62,5.05,5.43,7,79,60,74,6.89159605,3,3,5
10/19/24,5612,53,Male,23.27,6.66,7.4,4,19,96,143,9.229080211,2,8,1
2/27/24,6506,25,Female,23.17,8.48,9.31,5,25,242,65,5.058983675,8,8,8
1/1/24,6514,56,Female,22.77,4.65,5.88,5,27,13,19,5.316014764,9,10,1
7/2/24,4651,54,Female,22.8,4.47,5.67,10,8,140,17,5.501445075,7,2,5
9/19/24,3190,20,Female,21.42,3.63,6.21,4,32,148,144,8.894811868,8,2,9
1/19/24,7309,42,Other,23.03,6.13,7.1,10,26,218,128,6.937372318,4,9,10
11/16/24,5559,28,Other,20.2,3.34,7.14,9,73,63,10,5.238650546,1,4,4
1/30/24,2529,27,Female,21.23,1.92,4.69,1,57,194,160,5.12611375,4,9,2
3/21/24,7222,34,Male,21.9,5.34,7.44,4,65,245,89,6.285673959,8,4,1
6/24/24,9574,23,Female,21.43,6.81,9.37,7,69,25,169,6.945841513,3,4,3
6/28/24,1773,27,Female,23.2,8.33,9.13,1,71,196,101,8.733715607,5,6,10
9/23/24,2188,45,Other,21.87,6.15,8.28,8,84,123,160,8.684693175,4,3,10
10/5/24,1987,51,Male,21.9,5.5,7.6,10,46,214,27,9.192829079,2,9,7
7/12/24,9783,19,Female,20.62,1.8,5.18,5,11,96,85,8.226194127,4,2,4
12/14/24,4014,48,Male,20.28,4.14,7.85,8,32,132,77,5.868722066,4,7,8
9/6/24,6434,33,Male,23.28,6.73,7.44,10,22,35,37,9.414207614,7,2,2
7/29/24,3275,50,Male,21.63,3.29,5.66,5,61,278,148,11.57160367,8,7,1
3/5/24,8812,35,Male,21.72,5.16,7.44,2,14,195,178,6.441658101,9,9,10
1/25/24,9770,52,Male,21.35,5.89,8.54,8,22,164,172,6.615299738,4,4,8
12/5/24,7630,53,Other,20.42,2.12,5.7,3,18,57,166,6.274272478,3,4,6
3/16/24,5051,21,Female,22.48,4.86,6.38,2,52,277,67,6.300476521,9,3,2
1/9/24,5856,59,Other,22.8,3.96,5.16,3,65,279,124,5.468009498,3,4,6
11/9/24,6420,30,Female,21.85,4.02,6.17,7,47,245,89,7.898749369,6,4,3
4/6/24,4282,26,Female,22.92,3.91,5,10,25,59,127,6.355042871,8,8,10
11/9/24,3280,58,Other,23.9,5.79,5.89,7,51,1,160,6.180744448,5,10,9
12/12/24,4395,57,Other,20.58,2.82,6.24,5,86,148,71,10.0129301,9,8,8
5/29/24,9892,22,Female,21.9,6.85,8.95,10,10,295,101,4.826221482,4,2,7
7/27/24,6164,27,Male,21.63,5.34,7.71,3,59,271,168,7.932313954,9,4,7
9/9/24,8755,59,Other,23.98,7.84,7.86,10,50,28,18,8.851822779,1,4,8
2/23/24,6313,25,Male,21,2.59,5.59,7,13,297,98,6.79407633,8,9,8
3/5/24,8824,55,Male,23.77,5.15,5.38,6,84,236,131,4.56417643,10,9,4
7/23/24,7521,37,Other,23.13,7.64,8.51,5,40,103,25,6.277594361,1,4,8
12/13/24,4524,49,Female,23.48,4.75,5.27,10,79,199,75,9.400087969,3,10,4
12/2/24,4316,39,Female,20.95,1.9,4.95,7,2,133,12,8.265281997,10,1,8
2/8/24,9251,58,Other,21.3,6.11,8.81,2,32,73,134,11.94080243,1,6,1
7/1/24,6185,20,Female,20.72,5.01,8.29,6,51,181,164,7.982374376,10,4,7
3/26/24,3261,19,Female,22.25,7.04,8.79,4,51,173,168,10.58589151,5,3,10
6/2/24,9521,51,Female,22.58,6.64,8.06,4,28,13,4,6.936469507,4,3,1
8/15/24,7280,18,Other,22.52,5.35,6.84,1,14,180,29,7.512639891,8,3,4
2/12/24,7799,39,Other,21.9,5.65,7.75,9,49,179,85,9.177141435,6,8,2
9/12/24,7421,34,Male,23.32,7.11,7.79,4,42,199,120,9.596845981,2,9,4
8/14/24,4745,20,Male,21.95,6.72,8.77,9,55,268,25,8.342907819,8,6,10
1/10/24,4983,29,Other,22.43,5.36,6.92,6,61,210,71,11.56290383,4,2,6
11/5/24,1992,49,Other,20.15,2.56,6.41,5,68,54,84,9.998027459,9,8,1
11/12/24,4686,41,Female,23.97,8.67,8.7,4,0,203,148,4.434267438,3,4,10
6/30/24,7332,37,Other,22.02,5.63,7.61,9,18,142,102,10.79754123,8,1,2
6/25/24,9501,19,Male,22.98,5.25,6.26,2,39,285,62,10.45243698,8,2,7
1/12/24,5412,58,Male,23.32,7.77,8.45,7,78,72,67,7.852769388,6,3,10
1/24/24,2313,36,Other,23.85,5.68,5.83,10,43,92,64,11.51852675,4,6,8
8/22/24,4238,24,Female,22.32,6.9,8.58,5,72,154,152,8.463814802,2,9,9
12/4/24,2358,38,Female,23.02,3.56,4.55,1,45,218,70,7.876298742,1,9,2
11/10/24,5307,36,Female,22.58,4.15,5.57,7,25,1,161,8.462254834,7,5,5
5/6/24,4875,57,Other,21.28,2.22,4.94,6,27,106,48,5.303221546,8,10,8
6/11/24,6580,30,Other,22.3,3.25,4.95,9,84,60,157,7.628461038,9,6,5
8/21/24,6489,28,Other,22.75,7.68,8.93,3,49,208,130,11.31487304,10,9,1
5/15/24,2296,52,Other,23.73,5.4,5.67,2,74,20,111,8.957197452,3,10,7
10/10/24,7480,35,Other,21.72,5.79,8.08,4,24,176,117,9.18932378,8,10,8
3/18/24,9632,26,Other,23.88,6.51,6.63,6,64,216,90,11.24179939,3,1,2
10/14/24,6013,56,Male,21.87,4.67,6.8,4,37,140,60,10.7275362,4,1,2
6/14/24,8740,49,Other,21.73,3.4,5.67,4,19,6,90,5.148488972,2,1,5
10/11/24,6292,29,Male,22.72,4.05,5.33,8,2,38,50,4.358613713,2,6,10
6/17/24,6108,32,Other,22.88,7.52,8.64,6,26,46,116,4.632981817,3,9,1
4/5/24,4764,59,Male,21,3.7,6.7,10,43,132,122,7.408974544,8,1,1
3/19/24,8566,23,Female,20.83,5.71,8.88,2,28,45,121,8.801654861,7,4,4
7/4/24,1972,58,Other,23.15,7.68,8.53,7,70,120,75,7.026439304,7,8,7
6/19/24,1123,24,Female,22.97,5.07,6.11,2,29,51,175,9.713007462,5,7,6
9/8/24,8732,58,Male,20.97,4.69,7.73,2,46,106,152,7.831735293,7,1,7
5/4/24,5239,51,Male,21.82,3.63,5.82,8,5,63,27,10.0080953,5,1,8
12/20/24,7316,35,Other,22.55,3.81,5.26,1,58,62,124,9.402452989,2,1,1
8/25/24,5627,53,Female,21.4,5.16,7.76,6,46,249,134,7.840984141,1,8,5
6/21/24,9046,58,Other,20.83,4.82,7.99,2,30,3,55,4.430408977,6,7,1
7/22/24,2352,24,Female,20.23,3.54,7.31,6,37,174,1,10.93296565,3,5,3
12/15/24,5117,50,Female,21.12,4.63,7.51,2,68,284,12,5.87978834,6,9,7
9/22/24,1498,59,Female,20.58,3.6,7.02,8,74,5,131,9.33765644,7,8,5
8/29/24,5482,24,Female,23.57,4.33,4.76,6,35,144,85,11.11623959,8,3,3
2/18/24,6446,43,Other,23.5,7.18,7.68,5,64,62,55,4.592764748,10,1,4
4/30/24,7290,43,Female,23.72,8.58,8.86,8,73,228,27,7.419917201,9,9,3
9/20/24,1739,56,Female,23.37,6.19,6.83,1,55,284,56,9.231233897,10,1,2
12/14/24,1001,28,Other,20.8,5.34,8.54,10,55,113,73,8.600206304,6,6,3
4/18/24,9471,42,Other,20.12,2.9,6.78,1,52,121,15,5.148070603,7,1,10
4/14/24,6708,40,Other,23.43,7.74,8.3,10,86,229,2,6.562623418,6,2,10
7/9/24,6857,18,Other,20.42,3.63,7.21,4,4,115,72,5.13805796,5,7,7
7/24/24,7894,40,Other,23.7,6.33,6.63,6,30,16,136,5.254818335,6,6,4
12/28/24,2719,35,Male,23.47,6.7,7.24,9,70,13,19,7.403482342,7,3,3
9/1/24,3117,25,Male,22.65,3.31,4.66,10,62,35,117,6.615417939,2,4,10
1/21/24,2791,41,Female,21.35,3.18,5.83,5,23,281,129,4.681829283,2,7,9
4/8/24,9846,20,Female,22.27,6.9,8.63,3,48,148,87,10.99817066,8,4,8
8/14/24,2440,57,Male,21.72,4.83,7.11,8,83,138,141,6.539005102,4,1,8
3/30/24,6144,43,Other,20.4,5.64,9.24,4,62,207,152,8.490245126,2,10,3
6/26/24,3845,18,Other,21.05,3.34,6.29,10,64,123,28,7.56411959,10,1,8
3/9/24,7144,32,Other,21.72,6.26,8.55,3,19,251,1,4.377116589,6,7,7
11/28/24,6351,47,Female,22.73,7.24,8.51,8,82,124,79,6.352238964,6,9,3
1/24/24,9792,26,Female,21.1,4.31,7.21,10,2,18,129,4.002754944,2,5,1
5/17/24,6674,43,Female,20.98,5.2,8.21,5,15,98,8,6.39977743,1,8,10
12/3/24,2992,44,Other,22.58,7.04,8.45,9,73,16,105,10.32900472,1,4,7
7/14/24,4320,27,Male,21.4,2.11,4.71,4,12,289,126,8.006616338,4,4,8
4/23/24,2540,19,Female,20.45,1.18,4.73,1,65,229,153,4.312819483,9,3,3
4/4/24,8496,20,Female,21.8,6.52,8.72,7,40,128,53,11.50655759,8,5,7
7/7/24,7856,46,Male,23.9,8.88,8.98,4,35,92,111,7.557869203,4,6,5
11/1/24,4032,43,Female,20.53,5.72,9.18,4,34,157,109,7.542136288,6,1,9
1/20/24,4471,40,Male,20.77,5.34,8.57,3,69,223,128,6.176309253,2,2,10
9/26/24,2884,28,Female,22.92,5.05,6.13,1,2,94,148,5.792536375,6,3,8
9/16/24,6781,30,Female,23.93,8.09,8.15,4,89,55,62,6.833310307,7,7,10
11/6/24,6490,41,Male,22.85,5.17,6.32,9,69,2,148,9.291776445,4,3,2
6/30/24,3635,48,Male,23.48,5.66,6.17,2,43,89,28,10.74340088,8,5,10
9/22/24,1503,23,Female,20.58,4.45,7.86,10,29,132,137,4.063809339,6,7,1
10/23/24,3843,33,Other,20.03,3.18,7.15,5,54,17,52,11.03382466,2,8,3
10/23/24,7037,26,Female,22.17,6.89,8.73,8,27,88,63,9.935227844,6,7,5
10/7/24,5886,25,Male,22.42,6.19,7.77,3,39,120,55,4.585116968,3,6,10
10/28/24,5881,40,Female,22.47,4.77,6.31,10,45,256,143,6.193833368,6,2,3
7/15/24,4269,51,Male,22.7,7.4,8.7,7,19,274,28,11.2633803,10,5,1
4/5/24,8811,48,Other,21.18,3.23,6.04,4,48,186,86,4.057712448,7,2,5
7/17/24,1757,43,Other,23.02,5.79,6.77,7,45,271,119,9.312871124,5,7,8
2/5/24,6137,40,Male,20.72,5.07,8.36,7,43,108,128,6.26152138,5,3,2
1/31/24,8462,26,Male,22.22,5.06,6.84,8,83,161,131,5.18953845,10,6,4
11/1/24,4844,28,Male,22.3,5.65,7.35,5,26,117,103,4.015884353,4,7,7
2/18/24,1768,44,Male,22.88,7.61,8.73,5,3,83,21,7.349384314,6,10,7
4/19/24,7233,54,Female,20.83,3.66,6.83,3,61,178,27,4.915862551,8,9,4
11/28/24,2992,45,Female,21.13,2.96,5.83,5,64,234,114,7.768685256,6,8,1
11/2/24,2392,54,Male,22.13,5.41,7.27,5,12,202,118,9.946015257,1,1,10
11/21/24,8695,30,Male,22.37,6.38,8.01,3,44,46,176,7.022299907,10,1,9
12/7/24,6906,56,Other,22.55,3.13,4.58,5,67,190,47,7.066895054,2,1,9
11/12/24,4942,45,Male,21.17,6.17,9.01,3,13,208,146,9.838059969,7,3,2
12/10/24,6534,56,Female,20.85,4.66,7.81,1,51,94,70,6.371184676,9,4,3
4/11/24,7611,44,Male,21.6,5.99,8.39,4,46,88,19,8.604044614,1,2,6
3/29/24,2256,57,Other,20.47,4.76,8.29,9,57,130,29,10.10032797,9,3,10
5/3/24,2364,23,Other,21.95,7.09,9.14,6,17,248,91,9.794636567,8,4,2
10/25/24,8496,45,Male,23.07,7.93,8.86,5,36,172,179,8.604990005,5,7,3
5/11/24,5535,28,Female,20.25,4.9,8.65,7,15,94,158,10.86688882,5,7,2
5/27/24,3294,19,Female,21.68,6.43,8.75,5,39,143,175,10.503473,1,6,2
10/26/24,1350,24,Female,21.58,2.19,4.61,10,10,206,92,4.896225243,3,6,10
1/22/24,8904,43,Female,23.1,7.58,8.48,8,23,296,50,6.087411726,2,5,3
6/19/24,6700,47,Other,20.48,3.71,7.23,9,23,103,42,8.708901975,6,6,10
2/23/24,5796,47,Other,20.23,3.29,7.05,10,28,80,57,9.394605795,1,6,9
11/5/24,5637,19,Male,23.62,8.07,8.45,9,36,246,117,8.127056947,5,2,8
11/14/24,3141,32,Female,22.13,3.37,5.23,1,78,147,56,9.668114042,8,9,9
8/24/24,5172,54,Female,21.63,3.94,6.31,3,40,105,170,5.939893545,2,7,2
5/31/24,3250,25,Other,20.95,4.61,7.66,10,5,19,135,7.948129091,1,6,8
1/14/24,9833,39,Male,22.33,4.78,6.44,7,5,177,43,5.710024858,5,3,8
3/9/24,7098,26,Male,23.77,9.23,9.46,8,12,180,52,4.411459552,2,3,8
3/18/24,9380,48,Female,20.63,5.92,9.29,6,79,93,67,7.492354464,4,7,5
11/17/24,7710,25,Female,22.02,5.59,7.58,5,0,165,59,10.08699242,8,2,1
11/24/24,8086,35,Other,20.28,0.98,4.7,9,53,247,173,7.663192777,9,4,8
5/18/24,1303,59,Female,23.17,7.01,7.84,9,83,105,118,6.98162067,10,4,1
5/10/24,2830,44,Other,20.9,1.92,5.02,5,21,189,18,7.31487561,3,2,7
8/5/24,8466,57,Male,21.55,3.94,6.39,7,70,134,145,6.227978485,10,7,1
11/30/24,4470,45,Female,23.52,6.12,6.61,5,48,166,37,7.390699879,4,8,4
6/11/24,4628,38,Male,20.67,2.08,5.42,6,54,43,90,5.602679626,9,7,10
12/2/24,9891,46,Other,23.67,4.76,5.09,3,81,114,122,4.54107901,2,6,9
2/3/24,2732,31,Male,20.35,0.94,4.59,6,37,72,85,5.934258622,7,4,6
8/27/24,6020,44,Male,20.38,2.89,6.5,1,29,185,167,4.067163937,4,7,1
3/5/24,7740,48,Other,21.42,2.77,5.35,1,12,254,54,11.2498315,6,9,8
3/24/24,8856,47,Female,22.43,4.34,5.9,1,39,13,73,9.261244872,8,10,3
4/4/24,2418,56,Other,22.62,4.26,5.64,7,55,131,8,8.639934056,3,5,1
10/10/24,3519,50,Male,21.25,2.28,5.03,8,82,33,137,9.251206826,1,2,3
8/1/24,9551,46,Male,20.22,4.02,7.8,6,86,140,155,4.268114459,10,7,9
5/21/24,9549,27,Male,22.65,7.28,8.63,4,69,110,176,4.662472232,3,7,8
11/2/24,1937,36,Female,22.03,6.58,8.55,6,5,120,10,9.563992632,7,7,8
8/2/24,3466,25,Male,20.68,4.63,7.95,5,16,21,77,10.57889695,4,6,6
6/9/24,8940,35,Other,21.1,6.25,9.15,9,58,198,112,10.85337674,6,5,8
9/4/24,1003,18,Female,21.5,4.34,6.84,5,18,196,117,4.986433645,7,3,7
7/23/24,6502,36,Male,22.62,6.12,7.5,4,36,44,80,7.255768243,4,2,9
5/2/24,5566,18,Male,21.28,3.66,6.37,7,73,101,70,9.391138891,2,9,9
1/27/24,4240,24,Male,20.57,2.37,5.81,2,42,30,79,10.54159151,5,1,3
11/5/24,3994,24,Female,20.17,0.78,4.61,2,56,173,69,5.164497982,10,10,4
11/25/24,5778,59,Male,22.05,3.37,5.32,8,76,100,95,11.31955703,8,1,9
7/21/24,8874,30,Female,22.95,7.09,8.14,3,29,69,70,4.510508723,5,6,3
11/19/24,7350,58,Female,21.22,5.61,8.4,10,25,17,3,6.08418558,7,5,6
1/25/24,2533,46,Female,23.6,8.98,9.38,4,27,192,71,7.965273971,2,3,10
6/20/24,9052,44,Male,20.65,4.04,7.39,5,23,6,50,6.483474025,10,5,3
11/20/24,4827,25,Female,22.38,3,4.62,4,58,93,45,4.802643421,10,5,6
3/15/24,1401,34,Other,22.12,3.12,5,1,89,4,131,7.700650279,8,8,3
8/23/24,9556,50,Male,23.33,8.59,9.26,5,20,210,159,10.79290133,2,8,5
6/29/24,7276,22,Female,20.67,5.32,8.65,10,0,97,25,8.187987074,6,4,3
5/11/24,4679,35,Male,20.88,5.13,8.25,9,77,179,17,7.719397177,10,7,8
4/24/24,8160,35,Other,21.42,6.22,8.8,9,42,190,65,11.12493465,8,3,5
6/23/24,1675,36,Female,22.67,7.43,8.76,4,66,48,58,5.437239922,7,7,7
3/29/24,2806,24,Other,23.05,5.94,6.89,10,18,46,52,9.170181744,5,5,10
3/17/24,8738,31,Female,22.78,7.8,9.02,1,23,28,134,7.61511294,9,4,7
7/24/24,6361,47,Male,21.67,2.66,4.99,8,55,157,67,8.936643645,10,7,1
12/26/24,7858,21,Other,20.87,5.62,8.75,5,17,272,106,9.766587917,8,8,8
12/8/24,2750,19,Male,22.33,4.11,5.77,5,37,166,59,11.65828487,7,7,1
6/5/24,6826,20,Male,20.5,1.76,5.26,3,8,261,133,8.50288006,3,9,7
7/21/24,7863,46,Female,22.8,7.95,9.15,5,27,177,32,6.385482993,10,6,10
6/10/24,9695,53,Other,21.75,6.92,9.17,6,15,178,158,11.23228592,9,6,8
4/25/24,1391,40,Male,23.78,4.33,4.55,1,86,56,132,5.984864686,7,5,10
10/10/24,8491,49,Female,21.13,2.47,5.34,4,52,190,111,8.430614555,6,3,9
8/12/24,5170,39,Female,23.6,5.2,5.6,2,84,139,134,6.334911249,9,8,10
6/1/24,2255,58,Female,23.02,3.86,4.85,1,16,256,93,6.453133581,9,6,4
8/12/24,8398,23,Female,23.38,5.21,5.83,2,33,1,135,6.373982665,9,8,9
1/7/24,8861,26,Female,22.55,5.35,6.8,3,63,51,148,8.469959977,4,6,3
7/16/24,3317,50,Other,21.2,2.73,5.53,8,47,126,93,5.490012347,10,4,6
9/12/24,5543,55,Other,20.15,0.81,4.66,10,75,85,67,11.14483238,9,4,7
10/16/24,1946,26,Female,20.15,4.24,8.09,4,29,224,129,5.018363312,1,1,3
7/5/24,9845,27,Female,21.27,5.89,8.62,2,34,57,114,9.16371637,5,8,6
3/19/24,6194,41,Female,22.22,6.82,8.61,10,61,244,50,6.954639619,5,5,2
2/2/24,2096,43,Male,20.18,0.84,4.65,1,67,196,38,8.340103192,3,1,3
4/16/24,4793,38,Female,20.42,3.34,6.93,3,0,202,79,10.27870106,9,1,1
2/10/24,5319,20,Other,23.68,4.77,5.09,5,11,205,63,4.08319351,9,7,7
1/14/24,6535,25,Other,20.82,5.24,8.42,3,26,33,25,11.85142464,8,3,6
6/8/24,6998,25,Female,22.3,5.69,7.39,2,66,219,14,10.24534707,8,2,6
4/22/24,8974,37,Male,20.13,3.96,7.83,6,14,83,40,7.785789889,10,6,7
7/16/24,2958,34,Female,23.45,8.94,9.49,3,45,133,15,10.63457912,7,9,4
11/13/24,3407,57,Female,23.08,5.13,6.05,10,13,77,172,8.364021011,6,7,4
9/29/24,2647,23,Male,23.2,8.52,9.32,4,57,116,53,6.424602935,7,4,5
10/25/24,8254,35,Female,23.97,4.78,4.81,10,0,112,36,8.64906939,9,3,3
1/9/24,1059,59,Other,20.18,1.83,5.65,7,3,102,175,11.13985635,7,8,3
10/11/24,4973,46,Female,22.98,6.21,7.23,6,3,185,115,9.745734628,10,7,2
1/13/24,4777,58,Male,22.02,3.94,5.93,8,51,176,28,7.722098336,6,2,2
5/15/24,7330,19,Female,22.27,4.86,6.59,10,63,49,153,6.401445901,10,4,2
4/27/24,6117,21,Other,22.62,3.56,4.94,2,50,185,63,11.13684881,1,3,6
5/22/24,2123,43,Female,21.27,4.53,7.27,7,11,107,135,7.960775065,10,5,4
9/13/24,8959,51,Male,22.57,7.2,8.63,7,57,139,171,7.893776471,9,6,3
4/27/24,7935,38,Female,20.12,3.91,7.79,3,1,37,39,11.28619395,7,8,5
4/24/24,7353,52,Other,22.03,2.76,4.72,1,62,213,122,5.534382927,2,10,1
2/10/24,1019,26,Male,23.17,6.43,7.26,2,17,235,62,7.554412288,8,10,8
9/8/24,3798,25,Female,20.9,5.11,8.21,3,25,6,16,4.31806034,6,6,2
1/6/24,6533,27,Female,23.63,8.39,8.75,10,21,40,89,8.512389684,3,10,7
5/18/24,2225,29,Male,21.48,5.48,8,6,74,174,38,8.223217001,5,9,10
12/28/24,7105,42,Male,21.23,1.81,4.58,9,43,159,171,6.472135694,10,10,1
6/15/24,7074,24,Other,20.93,2.17,5.24,2,52,187,42,10.42932169,4,8,4
6/8/24,4696,47,Female,21.83,2.66,4.83,1,81,166,137,5.597200092,2,9,6
9/22/24,6782,30,Male,23.73,8.53,8.8,8,5,119,71,10.54629822,1,10,2
8/2/24,4411,51,Other,21.27,5.87,8.6,5,65,296,33,4.760023937,6,2,2
2/13/24,2839,52,Other,22.63,6.45,7.82,3,18,214,124,5.284224308,7,3,5
11/6/24,7305,41,Female,23.58,7.89,8.31,1,40,37,165,4.715646512,6,9,4
4/13/24,7335,20,Other,22.42,6.1,7.68,2,71,102,124,4.779207275,3,2,1
3/4/24,1175,49,Female,23.08,6.21,7.13,6,54,184,120,11.0635768,5,4,9
1/29/24,6930,50,Male,23,4.1,5.1,4,80,292,37,10.33193489,10,4,4
3/2/24,8313,28,Female,20.28,3.01,6.73,5,66,82,122,7.146542816,5,1,2
11/4/24,7906,45,Male,20.6,5.62,9.02,8,57,210,3,11.46096821,1,6,9
10/19/24,2719,44,Female,22.67,6.47,7.81,3,16,253,145,11.58061547,10,7,6
9/16/24,2918,58,Other,23.43,8.17,8.73,3,84,62,99,9.544318811,7,2,1
6/26/24,1327,25,Female,21.35,5.56,8.21,7,0,219,90,7.231640348,8,3,8
9/2/24,8542,41,Female,21.15,4.27,7.12,7,57,14,7,8.297855273,7,3,3
6/17/24,8727,31,Other,23.53,4.28,4.74,1,69,252,65,5.055243146,6,5,10
3/8/24,4096,30,Male,23.12,7.45,8.33,8,0,110,46,10.65400692,4,6,10
11/27/24,2625,42,Female,20.75,2.36,5.61,9,21,276,142,9.444930459,10,10,1
8/17/24,8606,52,Female,20.12,2.56,6.44,8,7,253,53,10.26474277,2,4,4
10/16/24,6688,51,Male,20.88,4.13,7.25,6,35,152,90,9.56911597,7,3,10
7/14/24,6584,55,Female,23.2,6.65,7.45,8,16,184,30,9.257168925,2,1,8
12/14/24,2411,35,Other,23.52,5.87,6.35,5,66,119,141,4.011719945,7,5,4
7/31/24,2962,59,Female,20.98,1.93,4.94,9,57,1,77,11.52434745,8,4,8
7/2/24,9132,30,Other,21.27,4.89,7.63,9,2,104,52,10.29172426,8,9,9
2/24/24,4065,32,Male,23.37,8.1,8.73,10,79,259,7,5.561215749,4,4,10
4/30/24,9865,33,Other,22.72,7.71,8.99,3,25,197,96,4.74968384,8,9,1
11/22/24,2233,57,Female,21.65,6.71,9.06,6,21,154,81,4.930250572,9,4,5
2/28/24,9485,37,Female,23.92,7.28,7.37,5,40,94,28,4.879279518,8,8,10
8/5/24,7852,21,Female,21.33,4.5,7.17,3,85,228,82,9.520717914,8,4,7
8/7/24,8033,31,Male,23.95,6.23,6.28,9,62,105,16,6.759336571,10,7,3
3/19/24,2807,38,Male,20.42,2.06,5.65,4,83,196,8,11.56615437,8,2,7
7/31/24,6513,55,Other,23.33,6.88,7.55,7,42,267,111,10.05699658,4,4,8
8/6/24,9932,58,Male,23.92,6.42,6.51,7,14,225,7,8.333843435,5,3,1
9/10/24,6199,59,Other,21.15,4.39,7.24,10,11,126,103,11.73739371,9,7,1
11/28/24,9406,56,Male,21.9,6.59,8.69,10,25,273,127,8.931597177,10,1,7
11/9/24,6629,27,Female,22.42,7.56,9.14,2,13,210,23,9.44022601,6,4,7
4/30/24,3220,51,Female,22.53,4.59,6.05,8,22,145,13,4.761484739,4,5,5
2/17/24,1522,19,Other,23.28,3.97,4.69,3,31,35,148,4.191091252,2,10,6
7/22/24,1894,31,Male,20.18,2.19,6.01,2,27,143,58,10.65324335,1,6,2
7/22/24,3934,40,Female,23.43,7.46,8.02,2,65,176,18,11.44091919,7,3,4
11/15/24,5368,23,Other,21.67,5.48,7.81,5,22,196,125,11.10562281,10,2,8
11/20/24,9716,53,Male,21.57,5.62,8.05,4,40,25,124,5.610184308,10,10,9
4/15/24,9493,30,Female,23.22,6.75,7.54,7,62,145,60,4.075866841,4,1,7
2/26/24,7124,55,Female,23.87,9.12,9.25,2,26,86,144,7.592458915,7,2,5
10/15/24,5228,34,Female,20.1,2.6,6.5,10,79,207,43,10.05861564,10,9,1
2/13/24,7787,34,Male,21.93,3.14,5.21,3,54,157,145,7.093613292,9,9,7
5/21/24,9422,19,Female,23.45,7.05,7.6,1,23,292,28,4.053924509,2,3,10
6/5/24,2627,21,Other,20.63,2.37,5.73,8,55,90,179,11.6267944,4,5,2
11/17/24,6562,59,Male,23.68,8.61,8.93,2,37,222,171,8.064307943,1,7,7
9/21/24,3377,45,Other,23.47,8.95,9.48,3,14,187,25,8.918168105,7,6,3
2/26/24,6167,35,Other,21.53,4.75,7.21,10,87,216,175,9.985662574,2,6,1
7/18/24,5180,58,Other,21.63,2.7,5.07,10,52,230,69,10.4957157,3,4,9
8/21/24,2371,52,Male,20.7,5.93,9.23,7,24,49,63,4.541010621,10,7,3
3/8/24,7313,19,Other,21.77,2.61,4.85,2,54,33,147,8.351810064,6,10,10
12/5/24,4008,42,Male,22.17,4,5.83,7,0,288,69,9.588488201,6,10,3
10/28/24,6883,23,Male,22.27,3.59,5.33,7,15,153,160,10.36031182,3,7,9
3/2/24,4472,55,Other,21.28,4.46,7.17,7,61,166,169,6.795129416,4,6,10
3/10/24,9376,43,Male,23.02,4.04,5.02,5,53,70,43,11.07760776,9,4,9
6/19/24,6419,36,Male,21.17,2.32,5.15,1,65,109,119,9.674137638,1,4,2
8/9/24,8453,42,Male,23.85,6.46,6.61,10,10,279,87,8.920458108,10,7,4
7/22/24,1189,51,Female,22.32,6.51,8.2,6,79,258,0,5.883846365,3,6,3
2/10/24,1916,30,Female,21.7,2.31,4.61,1,25,98,60,8.561820699,7,1,2
6/30/24,2960,26,Female,22.55,3.23,4.68,9,12,251,178,7.818938831,5,3,9
